line;tag;pred
"Please note that with the exception of the section on withholding tax below, the summary does not describe The Netherlands tax consequences for holders of Notes if such holders, and in the case of individuals, his/her partner or certain of their relatives by blood or marriage in the direct line (including foster children), have a substantial interest or deemed substantial interest in the Issuer under The Netherlands Income Tax Act 2001 (Wet Inkomstenbelasting 2001). Generally speaking, a holder of securities in a company is considered to hold a substantial interest in such company, if such holder alone or, in the case of individuals, together with his/her partner (as defined in The Netherlands Income Tax Act 2001), directly or indirectly, holds (i) an interest of 5 per cent. or more of the total issued and outstanding share capital of that company or of 5 per cent. or more of the issued and outstanding share capital of a certain class of shares of that company; or (ii) holds rights to acquire, directly or indirectly, such interest; or (iii) holds certain profit sharing rights in that company that relate to 5 per cent. or more of the company’s annual profits and/or 5 per cent. or more of the company’s liquidation proceeds. A deemed substantial interest arises if a substantial interest (or part thereof) in a company has been disposed of, or is deemed to have been disposed of, on a non-recognition basis.";p;
Under the existing laws of The Netherlands:;p;
"(a) all payments of interest and principal by the Issuer under the Notes can be made free of withholding or deduction for any taxes of whatsoever nature imposed, levied, withheld, or assessed by The Netherlands or any political subdivision or tax authority thereof or therein;";p;
(b) a holder of a Note who derives income from a Note or who realises a gain on the disposal or redemption of a Note will not be subject to Dutch taxation on such income or capital gain, unless:;p;
"(i) the holder is, or is deemed to be, resident in The Netherlands or, where the holder is an individual, such holder has elected to be treated as a resident of The Netherlands; or";p;
"(ii) such income or gain is attributable to an enterprise or part thereof which is either effectively managed in The Netherlands or carried on through a permanent establishment (vaste inrichting) or a permanent representative (vaste vertegenwoordiger) in The Netherlands; or";p;
"(iii) the holder is an individual and such income or gain qualifies as income from activities that exceed normal active portfolio management in The Netherlands;";p;
(c) Dutch gift, estate or inheritance taxes will not be levied on the occasion of the transfer of a Note by way of gift by, or on the death of, a holder unless:;p;
"(i) the holder is, or is deemed to be, resident in The Netherlands for the purpose of the relevant provisions; or";p;
"(ii) the transfer is construed as an inheritance or as a gift made by or on behalf of a person who, at the time of the gift or death, is, or is deemed to be, resident in The Netherlands for the purpose of the relevant provisions;";p;
"(d) there is no Dutch registration tax, stamp duty or any other similar tax or duty payable in The Netherlands in respect of or in connection with the execution, delivery and/or enforcement by legal proceedings (including any foreign judgment in the courts of The Netherlands) of the Notes or the performance of the Issuer’s obligations under the Notes;";p;
"(e) there is no Dutch value added tax payable in respect of payments in consideration for the issue of the Notes or in respect of the payment of interest or principal under the Notes or the transfer of a Note, provided that Dutch value added tax may, however, be payable in respect of fees charged for certain services rendered to the Issuer, if for Dutch value added tax purposes such services are rendered, or are deemed to be rendered, in The Netherlands and an exemption from Dutch value added tax does not apply with respect to such services; and";p;
(f) a holder of a Note will not be treated as a resident of The Netherlands by reason only of the holding of a Note or the execution, performance, delivery and/or enforcement of the Notes.;p;
3. United States Federal Income Taxation;h2;
;p;
(a) U.S. Internal Revenue Service Circular 230 Disclosure;p;
;p;
Pursuant to U.S. Internal Revenue Service Circular 230, we hereby inform you that the description set out herein with respect to U.S. federal tax issues was not intended or written to be used, and such description cannot be used, by any taxpayer, for the purpose of avoiding any penalties that may be imposed on the taxpayer under the Code. Such description was written to support the marketing of the Notes. Taxpayers should seek advice based on the taxpayer’s particular circumstances from an independent tax advisor.;h2;
;p;
(b) General;p;
;p;
ALL PROSPECTIVE INVESTORS SHOULD READ “UNITED STATES FEDERAL INCOME TAXATION - INFORMATION REPORTING AND BACKUP WITHHOLDING TAX” AND “FATCA” BELOW FOR A DISCUSSION OF POTENTIAL REPORTING OBLIGATIONS AND MATERIAL CONSEQUENCES OF FAILING TO COMPLY WITH SUCH OBLIGATIONS.;p;
This is a discussion of the principal U.S. federal income tax consequences of the acquisition, ownership, disposition, and retirement of the Notes.;p;
Except as expressly set out below, this discussion does not address all aspects of U.S. federal income taxation that may be relevant to a particular holder based on such holder’s particular circumstances, nor;p;
does it address any aspect of state, local, or non-U.S. tax laws or the possible application of U.S. federal gift or estate taxes. In particular, except as expressly set out below, this discussion does not address aspects of U.S. federal income taxation that may be applicable to holders that are subject to special treatment, including holders that:;p;
